timestamp,cpu_cores_busy,rss_mb,network_recv_mb_s,network_send_mb_s,disk_read_mb_s,disk_write_mb_s,num_fds,active_read_tasks,active_rechunk_tasks,active_compute_tasks,active_store_tasks,active_other_tasks,sources_started,sources_finished
1788468790.5315347,1.870549439647004,3918.03125,8.77688434636944,0.18954694791789886,0.0,0.0390739772653558,98.0,0,0,1,0,15,291,290
1788468791.5321178,2.498542920116757,3918.03125,8.330467147197236,0.21268076487758383,0.0,0.0,98.0,0,0,1,0,15,292,291
1788468792.5319211,2.0003934680488444,3923.02734375,6.316585345962148,0.14669633495243448,0.0,0.08986142532250668,98.0,1,0,1,0,14,292,292
1788468793.5315046,2.421008391776261,3923.03125,13.062513401725964,0.22852402483734865,0.0,0.003907877698502369,98.0,0,0,1,0,15,293,292
1788468794.5315087,1.7399929476070235,3931.02734375,10.066700188183022,0.19747844764384986,0.6562473401535076,0.019531170837902012,98.0,0,0,2,0,14,294,293
1788468795.5321126,2.36856958704865,3983.03515625,6.5785390283206135,0.18376696545517493,0.0,0.02732724668601616,96.0,1,0,1,0,14,295,294
1788468796.5318782,1.8304289893379722,4009.140625,7.573342465315677,0.1620786960979138,0.0,0.0,96.0,1,0,0,0,15,295,295
1788468797.5316293,1.9304805139677166,4009.140625,8.77586317089806,0.15012663178529354,0.0,0.0,94.0,1,0,1,0,14,296,295
1788468798.532206,1.7789740042409008,4019.140625,8.283877682658588,0.19016265786424313,0.0,0.0,93.0,0,0,1,0,15,297,296
1788468799.531162,1.4415049815925762,4033.06640625,4.943467007165999,0.17307612904765599,0.0,0.0,94.0,0,1,1,0,14,297,296
1788468800.5317957,2.3984800434219755,4072.15625,11.072633014070654,0.19221903843780336,0.0,0.003903776112340307,95.0,0,1,0,0,15,298,297
1788468801.5324068,2.1686747947931995,4085.1640625,9.033587197306943,0.21186375455786424,0.0,5.961201057836715,95.0,1,1,0,0,14,299,298
1788468802.5319965,2.0208291833459047,4098.1640625,7.355032446584838,0.1819059992372244,0.0,0.0,97.0,0,0,2,0,14,300,299
1788468803.5315106,1.8208847625605546,4116.16015625,7.695792204025222,0.18586511447508341,0.0,0.0,96.0,1,0,2,0,13,300,300
1788468804.5321183,2.3385787779559135,4078.203125,9.09780447397133,0.1981275017256978,0.0,0.0,97.0,1,0,1,0,14,301,300
1788468805.5319452,1.9903445124902979,4078.26953125,10.675021664077788,0.18812479462645026,0.0,0.003906926257243815,97.0,1,1,1,0,13,302,301
1788468806.5317607,1.9303562201771094,4078.203125,7.031383106833622,0.2029450129127489,0.0,0.0,96.0,0,0,2,0,14,303,302
1788468807.5323315,2.0988020581894666,4118.20703125,5.999896108797917,0.17596500868063417,0.0,0.0,97.0,2,0,1,0,13,303,303
1788468808.5319512,1.6206162841257277,4088.83203125,6.104555312567602,0.1374901048462939,0.0,0.0,97.0,1,0,1,0,14,304,303
1788468809.5310462,1.8917120692764375,4143.20703125,9.89780618483487,0.21537818326560884,0.0,0.0,98.0,1,0,1,0,14,305,304
1788468810.531508,1.8991229531383877,4143.20703125,8.115965694058087,0.160856347383289,0.0,0.0,98.0,0,0,1,0,15,305,305
1788468811.5312228,1.760502004718437,4143.20703125,5.4688112016194195,0.17301724639575228,0.0,0.003907364179505989,97.0,0,0,1,0,15,306,306
1788468812.5318427,2.0487300162214357,4089.203125,8.710489446506282,0.19421935788857692,0.0,0.0,97.0,1,0,2,0,13,307,306
1788468813.5324526,2.2186469033290015,4095.203125,7.016186855798451,0.22647873577925604,0.0,0.0,95.0,1,0,2,0,13,308,307
1788468814.5320885,1.9807211115687946,4095.203125,9.765720428250775,0.1971237678512356,0.0,0.0,96.0,1,0,0,0,15,309,308
1788468815.5318832,2.240459918019641,4115.3359375,8.996277283368345,0.19298223440738316,0.0,0.0,97.0,1,0,3,0,12,309,309
1788468816.532472,2.068782200037918,4095.203125,7.2502477498783,0.20654059678710285,0.0,0.0039039519173422054,95.0,0,1,1,0,14,310,309
1788468817.5320678,1.560630681277403,4095.203125,4.054564592119132,0.17355780135948762,0.0,0.0,94.0,0,0,0,0,16,311,310
1788468818.5317004,2.360867389833514,4095.203125,8.564671077282451,0.2243427544080121,0.0,0.0,96.0,0,0,1,0,15,312,311
1788468819.5314975,1.9203896359394874,4095.203125,6.154791290137268,0.1851295340617863,0.0,0.0,97.0,1,0,1,0,14,312,312
1788468820.5321128,1.579028331727365,4095.203125,6.5059347587556005,0.14649722353602732,0.0,0.0,98.0,3,0,0,0,13,313,313
1788468821.5315104,1.8811333522750624,4095.203125,5.1180003134708745,0.19530619114518735,0.0,0.039086048709175134,97.0,0,1,1,0,14,314,313
1788468822.5321271,2.1286870495325,4095.203125,5.212182065247823,0.17988935142704446,0.0,0.0,97.0,0,1,2,0,13,315,314
1788468823.5318694,1.7404485666514846,4135.20703125,5.847217760658091,0.19690820163869177,0.0,0.0937741684618252,98.0,0,0,1,0,15,315,315
1788468824.531507,2.160783059656864,4095.203125,11.567004644169602,0.205967204606772,0.0,0.08206098859373628,97.0,0,0,0,0,16,316,316
1788468825.5320683,1.7889959486810332,4095.203125,3.925328201630917,0.16763434142119754,0.0,0.0,96.0,0,0,1,0,15,317,316
1788468826.5316808,1.9107402784709704,4095.203125,8.93139875482955,0.18806686607775125,0.0,0.0312621118859803,96.0,0,0,1,0,15,318,317
1788468827.5315075,1.910331118279298,4095.203125,8.10175561340593,0.20703566430281356,0.0,0.01172078156666731,97.0,1,0,1,0,14,318,318
1788468828.5321417,2.1486373483307046,4095.203125,6.419266879582479,0.17847567908612036,55.43749815342709,0.0,97.0,2,0,1,0,13,319,319
1788468829.5317223,2.020847499550005,4095.203125,7.18415950216396,0.16572272927303106,0.36343366618605166,0.0,97.0,0,0,3,0,13,320,319
1788468830.5323262,1.6689920718865912,4095.203125,3.0609003876014245,0.08116302825199073,0.0,0.0,97.0,0,1,3,0,12,320,319
1788468831.5319617,1.1504193761886645,4095.203125,1.8315421170942872,0.06458729600324367,0.0,0.003907674511510873,96.0,0,2,2,0,12,320,320
1788468832.5315275,2.0608947585477924,4097.203125,7.7334572376322095,0.22123786786970873,0.0,6.06513323965774,94.0,0,0,2,0,14,321,320
1788468833.5315104,2.110036221172215,4117.203125,5.402720688793562,0.18353968020843864,0.0,0.0,94.0,1,0,0,0,15,322,321
1788468834.532112,1.6689960486816124,4117.1640625,5.437130479764832,0.17368645407590066,0.0,0.0039039016857259066,97.0,0,0,0,0,16,323,322
1788468835.5315127,2.0712409755161296,4117.1640625,6.242184307376012,0.17297713554898134,0.0,0.0,95.0,0,0,0,0,16,323,323
1788468836.5320919,0.9694385799621072,4117.1640625,2.9339193129512884,0.1159949894358302,0.0,0.003903989126780284,96.0,0,0,0,0,16,324,323
1788468837.5315099,2.1012228691633337,4117.1640625,7.081263867640713,0.19821449317403741,0.0,0.0,96.0,1,0,2,0,13,325,324
1788468838.532128,1.8488570007792944,4117.1640625,6.298875574025286,0.1769107033124711,0.0,0.0,97.0,1,0,1,0,14,325,325
1788468839.5315144,1.8811544445850419,4155.16796875,8.062189120005344,0.22952909657826243,0.0,0.0,97.0,0,1,1,0,14,326,326
1788468840.5320954,2.2087166780128085,4821.16796875,10.325041264161882,0.17204397412182454,0.0,0.0,96.0,0,1,1,0,14,327,326
1788468841.5317032,2.6610436574973995,5539.16796875,7.248994969540809,0.21192183766912598,0.0,0.0,96.0,2,1,1,0,12,328,327
1788468842.532312,2.1686799621717645,5768.40625,7.942537951614744,0.20230377160813437,0.0,0.0039038737798309546,98.0,0,0,2,0,14,328,328
1788468843.5315,1.9816087001858256,6026.40234375,3.567491366410882,0.11788496931088055,0.0,0.0,98.0,0,1,1,1,13,329,328
1788468844.5315003,2.379999432564026,6065.36328125,7.694756580649237,0.16097064948781742,0.0,0.0,97.0,0,1,3,0,12,329,329
1788468845.5315163,2.2099646979249457,6058.4140625,3.641470914232432,0.11771395520329508,0.0,0.0,98.0,0,0,4,2,10,330,330
1788468846.5315144,2.7500052452185173,6026.4140625,4.996962541508754,0.17021879237898327,0.0,0.0,97.0,1,0,2,0,13,331,330
1788468847.531503,3.320037994819518,6386.4140625,6.20675895796537,0.17917552004455617,0.0,0.003906294703995178,97.0,0,0,2,0,14,332,331
1788468848.5315142,2.8399681762448137,6688.41015625,6.469967821004966,0.18005360066432208,0.0,0.0,94.0,1,0,1,0,14,332,332
1788468849.5321286,2.6683605467966105,7050.41015625,3.9426383545304238,0.17023975661926083,0.0,0.0,95.0,2,0,1,0,13,333,332
1788468850.531529,3.18190794431669,7466.28125,5.3119257672559375,0.17489429930752717,0.0,0.0,95.0,0,0,5,0,11,334,333
1788468851.5324512,2.9672635804347864,9260.28125,4.133512395394948,0.13365626753739485,0.0,0.02731855674326826,97.0,1,0,3,0,12,334,334
1788468852.531503,2.762619490077973,9260.28125,6.005780455797364,0.1873371696290051,0.0,0.0039099573851873615,96.0,0,0,1,0,15,335,334
1788468853.531501,2.0300038719250826,3789.375,5.416842302021602,0.2091411764930277,0.0,0.17578158527676635,94.0,0,0,1,1,14,336,335
1788468854.5320728,2.05882291380226,3733.37109375,6.508746153527222,0.19655720134524682,0.0,0.003904017964582665,94.0,0,0,1,0,15,337,336
1788468855.531519,2.14118588800843,3733.37109375,7.434666330787282,0.19972895869518492,0.0,0.0,94.0,1,0,1,0,14,338,337
1788468856.5322664,2.418192540737413,3733.37109375,8.541885659327033,0.23682250057713763,0.0,0.04293665732843289,93.0,0,0,1,0,15,339,338
1788468857.5318959,2.22082282034467,3733.37109375,8.897694353348042,0.2198938644088009,0.0,0.0,95.0,1,0,2,0,13,339,339
1788468858.5324986,2.6284157955332748,3793.24609375,7.057654916851568,0.22459417007876417,0.0,0.0039038970347157094,96.0,0,0,1,0,15,340,340
1788468859.5315084,1.981962444790194,3793.24609375,4.405801127453402,0.20321558817331403,0.0,0.050831581009849046,95.0,1,0,1,0,14,341,341
1788468860.531512,1.909993169332219,3793.24609375,5.902769913304162,0.18789414920515107,0.0,0.0,97.0,2,0,0,0,14,342,341
1788468861.5315177,2.119987869332226,3793.24609375,9.129435752282607,0.20441605902065837,0.0,0.0,97.0,0,0,1,0,15,343,342
1788468862.5315146,2.0200062608912743,3793.24609375,6.603513204019464,0.1768708942703308,0.0,0.0,98.0,2,0,1,0,13,343,343
1788468863.5323644,2.048259545083316,3793.24609375,8.027034675697282,0.2101733546647965,0.0,0.003902933584381405,98.0,0,0,2,0,14,344,344
1788468864.531508,2.2219028365585882,3793.24609375,8.124277688373718,0.20599172646557434,0.0,6.2983626648645865,97.0,2,0,0,0,14,345,344
1788468865.5321112,2.0687521307728,3811.25,7.2636544595283015,0.19702852197632786,0.0,0.0,96.0,0,2,2,0,12,346,345
1788468866.531248,2.4821422755808062,3791.375,8.144181713534115,0.21799496215892203,0.0,0.0,97.0,1,0,1,0,14,347,346
1788468867.5318773,1.4490882530449514,3831.37890625,5.023321975066137,0.1393871682317344,0.0,0.0,97.0,1,0,1,0,14,347,347
1788468868.5316796,2.160427006241922,3791.375,6.995955383065358,0.2227679907475304,0.0,0.003907022219042679,98.0,0,0,1,0,15,348,348
1788468869.5322702,2.2286838221963525,3791.375,7.3016876506065005,0.20454152837615305,0.0,0.0,98.0,1,0,0,0,15,349,348
1788468870.5315094,1.8714237673857856,3791.375,7.337281528796766,0.1886410602625126,0.0,0.0,98.0,0,0,2,0,14,350,349
1788468871.5315082,2.200002622607542,3791.375,6.581435419840121,0.1810943854980296,0.0,0.0,97.0,1,1,1,0,13,351,350
1788468872.5320866,2.05880917762157,3791.375,7.778329318302583,0.1939948483700405,0.0,0.0,96.0,1,0,1,0,14,351,351
1788468873.5317142,1.9107115677519364,3791.375,7.103672966283162,0.19189446906105836,0.0,0.0,95.0,0,0,0,0,16,352,352
1788468874.5322962,2.0488076354412312,3851.25,4.912054461255091,0.19197258827972633,0.0,2.861615847519923,97.0,1,1,0,0,14,353,352
1788468875.531514,2.2617692720846345,3791.375,10.967340432157018,0.2231626979856708,0.0,0.0,98.0,0,0,1,0,15,354,353
1788468876.5321074,1.9788257176372712,3831.37890625,6.372706969345402,0.1742787885892871,0.0,0.0,97.0,0,0,1,0,15,355,354
1788468877.5315123,1.7410360779883138,3831.37890625,6.588586118448173,0.1766016000732858,0.0,0.0,97.0,0,0,1,0,15,355,355
